2016-12-14 23:59:59,b'RT @cabralyuri1: Natal chegando.. \xf0\x9f\x8d\xab\xf0\x9f\x8d\xa2\xf0\x9f\x8d\xa3\xf0\x9f\x8d\x93\xf0\x9f\x8d\x87\xf0\x9f\x8d\x88\xf0\x9f\x8d\x89\xf0\x9f\x8d\x8a\xf0\x9f\x8d\x8b\xf0\x9f\x8d\x8e\xf0\x9f\x8d\x8d\xf0\x9f\x8d\x8f\xf0\x9f\x8d\x8b\xf0\x9f\x8d\x8c\xf0\x9f\x8d\x8d\xf0\x9f\x8d\x8e\xf0\x9f\x8d\x92\xf0\x9f\x8d\x90\xf0\x9f\x8d\x93\xf0\x9f\x8d\x85\xf0\x9f\x8d\x9e\xf0\x9f\x8d\x86\xf0\x9f\x8c\xbd\xf0\x9f\x8c\xb6\xf0\x9f\xa7\x80\xf0\x9f\x8d\x96\xf0\x9f\x8d\x94\xf0\x9f\x8c\xae\xf0\x9f\x8d\xb2\xf0\x9f\x8c\xae\xf0\x9f\x8d\x9c\xf0\x9f\x8d\x9a\xf0\x9f\x8d\x98\xf0\x9f\x8d\xb1\xf0\x9f\x8d\x98\xf0\x9f\x8d\xb3\xf0\x9f\x8c\xad\xf0\x9f\x8d\x96\xf0\x9f\x8d\x9f\xf0\x9f\xa7\x80\xf0\x9f\x8d\x9c\xf0\x9f\x8d\x99\xf0\x9f\x8d\x9a\xf0\x9f\x8c\xae\xf0\x9f\xa7\x80\xf0\x9f\x8c\xaf\xf0\x9f\x8d\xa0\xf0\x9f\x8d\x9c\xf0\x9f\x8d\x9d\xf0\x9f\x8d\x98\xf0\x9f\x8d\xb1\xf0\x9f\x8d\xb2\xf0\x9f\x8d\xbf\xf0\x9f\x8c\xaf\xf0\x9f\x8d\x8b\xf0\x9f\x8d\x9e\xf0\x9f\x8e\x82\xf0\x9f\x8d\xaa\xf0\x9f\x8d\xa5\xf0\x9f\x8d\xa3\xf0\x9f\x8d\xa2\xf0\x9f\x8d\xa1\xf0\x9f\x8d\xa8\xf0\x9f\x8d\xa7\xf0\x9f\x8d\xac\xf0\x9f\x8d\xad\xf0\x9f\x8d\xb5\xf0\x9f\x8d\xbb\xf0\x9f\x8d\xb6\xf0\x9f\x8d\xbe\xf0\x9f\x8e\x82\xf0\x9f\x8d\xaa\xf0\x9f\x8d\xb0\xf0\x9f\x8d\xa1\xf0\x9f\x8d\xa4\xf0\x9f\x8d\xa6\xf0\x9f\x8d\xa9\xf0\x9f\x8d\xab\xf0\x9f\x8d\xa9\xf0\x9f\x8d\xab\xf0\x9f\x8d\xa9\xf0\x9f\x8d\xb5\xf0\x9f\x8d\xa9\xf0\x9f\x8d\xa9\xf0\x9f\x8d\xa6'
2016-12-14 23:59:59,b'RT @casanovawags: QUE ERA RESPIRAR https://t.co/WjLkPFcBDc'
2016-12-14 23:59:59,"b'- Calma, \xc3\xa9 aos poucos que a vida vai dando certo. &gt;25&lt; #umRei'"
2016-12-14 23:59:59,b'@EvangelistaMadu se eles n\xc3\xa3o for bandi eu transformo'
2016-12-14 23:59:59,"b'Meus pais falaram pra eu criar um canal no YouTube kkkkkkkkkk, posso com isso?'"
2016-12-14 23:59:59,b'@mary_f26 vamo usar a criatividade ai meu povo e mudar o assunto das  perguntas'
2016-12-14 23:59:59,b'@anacpaim o @bomsenhor t\xc3\xa1 investindo pesado em marketing'
2016-12-14 23:59:59,b'RT @baptista1904: Porque recordar tamb\xc3\xa9m \xc3\xa9 viver... \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc https://t.co/gjSI3Ce8kk'
2016-12-14 23:59:59,b'RT @erika_crvg: Daqui a pouco vai ser s\xc3\xb3 sofr\xc3\xaancia com Maiara e Mara\xc3\xadsa \xf0\x9f\x98\x8d'
2016-12-14 23:59:59,"b'RT @FicaDoMeuLado: Nossos destinos se cruzaram, mas n\xc3\xa3o se uniram.'"
2016-12-14 23:59:59,"b'RT @lolaescreva: Sinceramente? Pouco importa se Dayse \xc3\xa9 ou \xc3\xb1 feminista. Nunca pensei q ela fosse, e \xc3\xb1 preciso de s\xc3\xadmbolos https://t.co/RCUG\xe2\x80\xa6'"
2016-12-14 23:59:59,"b'RT @CentralLarry: N\xc3\xa3o t\xc3\xb4 bem... EU T\xc3\x94 JOGADA, MDS, EU N\xc3\x83O TAVA ESPERANDO, SOCORRO, QUE LINDO \xc3\x97Lore https://t.co/wJhm7ChTHe'"
2016-12-14 23:59:59,b'Constante evolu\xc3\xa7\xc3\xa3o'
2016-12-14 23:59:59,b'RT @btsxsex: Voc\xc3\xaas sabem que MUITAS armys n\xc3\xa3o compraram os ingressos\n1\xc2\xb0 Por poucas chances\n2\xc2\xb0 N\xc3\xa3o conseguiram comprar a tempo'
2016-12-14 23:59:59,b'RT @qdrogameu: vcs fumam mesmo ou s\xc3\xb3 tiram foto do baseado p postar?'
2016-12-14 23:59:59,b'kkkkkkkkk botei as menininhas do gabinal p subir pra casa'
2016-12-14 23:59:59,b'@trubleClary de nada sz'
2016-12-14 23:59:59,"b'RT @40milhes: Temos a convic\xc3\xa7\xc3\xa3o, Flamengo negocia a volta do argentino Conca ao futebol br, jogador e clube est\xc3\xa3o negociando um v\xc3\xadnculo de\xe2\x80\xa6'"
2016-12-14 23:59:59,b'eu juro que n\xc3\xa3o aguento mais minha m\xc3\xa3e dando palpite em tudo QUE SACO'
2016-12-14 23:59:59,"b'RT @HoseokMyOppa1: Vou falar tua l\xc3\xadngua @t4f \nlugar maior, mais armys, \nmais armys mais ingressos, \nmais ingressos mais dinheiro poh \n#BigH\xe2\x80\xa6'"
2016-12-14 23:59:59,"b'RT @lauurasl: um dia quero muito outro dia nao quero nada, eu n\xc3\xa3o me entendo'"
